1    1 62 22304 1006  03     422322214341          21432244443424212012411223167
3  350182222112221311118                                                        
1  351177 82513  767  03     101544213042          21320500000505334055043241187
2  351 02222322204104251402511 11 1111111 35503020440226622052324230 41X 3X21000
3  351 12252533213134445                                                        
1  352177 82216  902  02     211362215022          11210433012443041413311124112
2  35274144445230321431122211113211411112 33333422141235531492351110 11142834000
3  352 96442122221123334                                                        
1  353224 12503  651  03     101504215032          21X 525552435354153222521210 
2  353 2415225532324131144124113410212222 22424224324234112442121212 442 2X12100
3  353 45252421213123324                                                        
1  354145121617  735  01     211785216922          225 524115440134254242132210 
2  354 04202005013201111212341111 81222211 2421125230333352462141221 147 2141000
3  354 82342111222232235                                                        
1  355 15111502 1350  03     211655211141          222 255044150224113032131200 
2  355 00002000013444211411151231 31222221 3344444245323107131312311 644 2620000
3  355181432423223123330                                                        
1  356206 51815  753  03     211  2214021          223 020000540304241301121300 
2  356 04044300003344341131041131 0     21 5244220214222312472142311 142 2291000
3  356182232122221122326                                                        
1  357 63 71606 1494  03     211484312032          118 3326030201411010421220143
2  357520210120203155312202111151111111112 4606026132113231122152211 142 2831000
3  357 82341123222123236                                                        
1  358 96 21216 1271  01     413261226022          22420402004140004142234212145
2  358 02321402013244321111141136 11122243 4522125332323507232113211 649 2523000
3  358                                                                          
1  359 82 21606 1015  03     312544214341          2254230343340434155162222513 
2  359 33144333342241162241111141 11121111 411233331413322                      
3  359 69151411223111218                                                        
1  360148111704  923   3     211362224042          123 3402220121041314432111418
2  360 55201200121243441203121141 51112111 4454444224124231112242111 139 2842000
3  360 69122421211212225                                                        
1  361181121716 1329  03     101775213821          2287240333001200100443141000 
2  361 00003000003204402111101122111111211 1334030330143251232112312 344 2812000
3  361                                                                          
1  362194 91616  820  03     211413214042          125 020242440424141141113213 
2  362 03124222342103142311161131 81121112 3204101324114322492142421 112 2830000
3  362220241211211112337                                                        
1  363167131718 1679  01     312392213341          22240525555555551152243211535
2  363805555555501204213322131142111212111 2222233234323221132141323 124 2982000
3  363                                                                          
1  364206131202 3885  05     312423223151          122 0200055101052134034310045
2  364800221120503311401302141131 11132312 0333343                              
3  364                                                                          
1  365112131313 1141  03     211281214321          2227040002440102101112112010 
2  365 00332020023243412421311102111112211 2111143324233552442142422 143 3448566
3  365                                                                          
1  366 12131617 1556  01     211705211141          2241245315525120115432122113 
2  366 05522500003204451411141232111222221 4345211425                           
3  366129362623                                                                 
1  367 65 21517 1010  01     211231144041          122 324222224244203202132120 
2  367 00202200003332211232141232111121211 2223222212224512442131232 116 2534000
3  367129222122211122126                                                        
1  368198131215 1002  02     423464216241          125 1242143414142333324113125
2  368652203320303233422311141142111222212 1133143342212252132133422 134 2 74100
3  368195121121122212217                                                        
1  369 30 11309  302  03     101574216331          2235554535240430454231121110 
2  369 02104112103221111241141151 41111113 2243120324144859451121111 34492641000
3  369                                                                          
1  370 63131412  924  03     211574216011          227 0000401004234242224322175
2  370 03442301003241411442041111132232213 3000003220230322492122332 124 2640010
3  370129132221223212236                                                        
1  371 84131717  591  03     101494214041          2275220142440410221142121127 
2  371 42142211433203111102141131 81221121 0444221234223332271122422 342 2632000
3  371 19222111321312216                                                        
1  372 36121904  391  03     101855216841          2224000220040434223104322523 
2  372 0310442300324 431431221101 71111212 3220424340110732273131531 14X 2680000
3  372 19224113231321115                                                        
1  373 82 31419  510  02     211322216032          1273310242444344132421122330 
2  373 34203300333433112152141131 31122221 3233233213233251122111322 11293254200
3  373 19331422222223235                                                        
1  374134131502  781  01     211271216232          125 2242031042412212021323523
2  374621122220233153402201151141 11111112 3112522520314242421131211 142 2320000
3  374                                                                          
1  375 88141203  735  03     211  5216921          2212421210140114224543131140 
2  375 0424440041224331113234122315     21 4444424214234252132141111 149 2322000
3  375 88443412212113234                                                        
1  376222151203 1641  01     211705213831          2268551542135144155551122550 
2  376 00000000003254451421141142111122411 54454303202262511                    
3  376                                                                          
1  377100 41218 1076  05     211251214042          2184020400440444204403133100 
2  377 04202302403304401112241101 31111112 0000004220220526112113226 142 2X33000
3  377                                                                          
1  378 13 21817  914  05     101705211141          22X 02000000004042140 422200 
2  378 00000000003204402401101122111111211 0000001343323552112114424 342 2X20010
3  378155243131223122130                                                        
1  379 87121614 1226  02     220775214221          123 210134003400200142223000 
2  379 02114020203201412301151361 41222212 0023002233220252422131124 34723812001
3  379 77153322231122214                                                        
1  380 65151215  899  01     211855215841          2214213234240405400105144150 
2  380 00200000003202012452151231 0     11 5444450420320342452343331 342 2X80000
3  380                                                                          
1  381 30 11715  664  07     211675214831          22360000000550002023040320035
2  381 00102200003204423411141152111121113 000000044                            
3  381                                                                          
1  382222151802  668  01     211695216831          2241441542133444551343122110 
2  382 04202400023244111441141312112122211 4444445                              
3  382                                                                          
1  383 59 31213  853  01     321594218832          227 243342540244132142131110 
2  383 44442303013344411442441121 22232221 4434333113232241122122222 147 2652000
3  383 19441132222123320                                                        
1  384 88151305  780  01     211655214341          22814441142404242231421212337
2  384 04104441043453232241141131 31221222 3444443223233342262122421 145 2230000
3  384 43132121211212234                                                        
1  385 65151718  645  01     101594246842          127X342444414344054133221110 
2  385 44001040433444211311241211141111211 2424434221121241142141422 449 2X10000
3  385 43441421221121221                                                        
1  386148151703 1868  02     202624221742          228 410000000101301104143000 
2  386 00000410003304403342101331 11111111 0000444440325344142111010 34X 2020000
3  386 17453322223222232                                                        
1  387 33151615  926  03     211271215341          22210000000300000041034330023
2  387503102120003403402101111101 11111122 3400030330120107032111413 242 2930110
3  387169432421211322114                                                        
1  388 88152703 1102  05     321474244741          125 040440440404015443344018 
2  388 04424444103113132331141145 8112111 14144442331136332261121131 14X 2823000
3  388                                                                          
1  389176142718  570  01     101644214842          22130413034401441311221313012
2  389323333204443214424211111145 3111131 11244341224222131112212325 442 2X12000
3  389169341522221122221                                                        
1  390 30 12906 1032  03     321484214341          1236010001040424201104221330 
2  390 00104200003203322422101161 3111121 35233340344110352232144412 14253932000
3  390 87224124231123216                                                        
1  391224132301  416  03     110454228042          12X 5555255351351125235421412
2  391322225211253113212211131151 9112111 31525151315323237412124125 649 2432000
3  391169543131323112331                                                        
1  392206132419 1175  03     211251214021          223 230445440434123132123320 
2  392 03223000001341411231341121 3111222 22333333213222322262132312 132 2542000
3  392181121122222122217                                                        
1  393229122304 2216  03     321534213942          129 442443420104143433131310 
2  393 55553550003404412101141331 0     1 32444410115420231112111141 11X 2911000
3  393197443431312123330                                                        
1  394159 72806  663  01     321564217341          2228314534240424103251123310 
2  394 03233444303141331332441121 1112211 22333224214233552242122321 124 2360000
3  394155113121112211256                                                        
1  395198132201  651  05     101584214021          229 544244440401212442221350 
2  395 0320230300333441143254134211122222 13444434224334641121241211 34242622100
3  395155643542222112120                                                        
1  396 84132717 1094  01     101564214011          2281030142320410014143411110 
2  396 0440140101144314124244131213223221 34444424223224139072322431 542 1360000
3  396 84423411221223222                                                        
1  397 33132216 1316  01     211685215812          1235011444144404144111113010 
2  397 0012430224353344151116121211121221 11300014334227241511112414 643 2226000
3  397                                                                          
1  398194142216  442  03     110805214841          129 444444244444026665155000 
2  398 04466664463304061463662271 5325224 40660666                              
3  398 84441433322123331                                                        
1  399  6142419  957  03     321484214141          223 000000000200252201132503 
2  399 00105500003204511402241161 4232221 35005255340320107092142232 14242831006
3  399 84524322221111214                                                        
1  400 24142804 1142  01     211261214042          1276020404440404233132121110 
2  400 0420223002323124132224113411223222 12324214232220127492122412 14X 2631000
3  400                                                                          
1  401100 12914  822  03     422221217632          227 021202343430222142431110 
2  401 0000302000134321130244112211112223 13434444233234352252112421 644 1X72000
3  401 88232221212113335                                                        
1  402 20 82405  960  01     211241214042          228 2241330434142211221222216
2  402 23102330311241041202341131 1222222 23314112222233322262132411 144 1142000
3  402                                                                          
1  403188142617  745  03     211423214341          2259000000000000201422021110 
2  403 0000000000220442142100110211112121 33333032440122252442144235 141 2930000
3  403                                                                          
1  404198 82517  553  01     211564219041          12342152241444242441421221127
2  404821112121111241423322141141 6112111 23234114214224352262114222 14592443100
3  404 88131131222321118                                                        
1  405 62132803 1348  03     211342213042          1219340440330130101441131430 
2  405 03123202343203402302141131 1111111 13433333124123221112111111 147 1824000
3  405                                                                          
1  406112112419  820  03     211302214042          1226020222340124221152132130 
2  406 0022000000130411212123110211212222 22333323223223552442121113 149 3932000
3  406198223422222213232                                                        
1  407134 92212  737  01     101322226111          224 044040420244013143132100 
2  407 0332122001324103141224113211112222 12300202321223231192112210 43X 2X22006
3  407 87332322221223331                                                        
1  408219122609  629  01     211312216031          1246523245332454245221122510 
2  408 5555555555244112223223113211122222 12423224214224427482122321 114 2652010
3  408                                                                          
1  409 84 42312 2959  03     422211214111          1237030021340200101041221120 
2  409 44444444444303032203211124 7112222 10000000220220232432142010 613 2X54100
3  409                                                                          
1  410100102412  523  03     101403214142          2281000000000100421551221220 
2  410 00550500003113201242231141 7112212 10433220320120107132141115 342 2X14000
3  410                                                                          
1  411 15142516 1111  01     211231214032          122 324023343420303141121130 
2  411 00404000013243321342241141 3133222 22422443224233522252112211 14432834100
3  411                                                                          
1  412 62112305  527  01     1 1825217841          2249035555555555455141112220 
2  412 0420440400334321134144120315     2 324444244143232524423                 
3  412 36251131333332224                                                        
1  413197152914  725  01     211403114032          1287244040440304124112431118 
2  413 0020250202154541111214112211113221 14432444234323351592152313 136 2741000
3  413 35442132212312322                                                        
1  414 13 32312 1279  02     220221215031          122 000004240403014243131200 
2  414 0000300000133344132214114211113222 20433433                              
3  414                                                                          
1  415229122412 1181  01     312464215032          22180400002303041532421222237
2  415 33133331343251431231241132 4122122 44433024224222252122122311 123 2451000
3  415                                                                          
1  416  6132716 1061  01     211281214151          229 054000540505255551222350 
2  416 02303220003234253402251131 4114222 35553555425323859492141035 142 2891000
3  416112223212221111226                                                        
1  417148 32215  543  01     211454217231          229 544251145414144121131110 
2  417 44143331443144111342141131 2123111 24424144224224251442121111 637 1342200
3  417112421133221123325                                                        
1  418 87112616  679  01     211474214142          2287020005340400252531124550 
2  418 00100400003464312431131121 3111121 25233350333126112491154335 147 325    
3  418                                                                          
1  419188102803 1647  03     211665215211          12520000020400041314411234123
2  419902104301303413442301111151 1111111 35444440314310251431121411 112 2821100
3  419                                                                          
1  420222 52716  774  03     413  4217332          2268552555143354433154142250 
2  420 23154551513143423242331131 2142111 44111334322232252492122411 14722460000
3  420161221131232312224                                                        
1  421 36122703  651  03     211342214341          2227022244442444453551121520 
2  421 04333430023344311444341241 3123222 22444444114332531432122321 14592761000
3  421 48332122222221114                                                        
1  422 20112207 1549  01     422665214841          123 314444240400253142122219 
2  422 02454300022403122442141201 4123222 40444154124235252492142421 14172021100
3  422 48243321221113336                                                        
1  423181122609  843  03     211534214842          2229420142032444111144111100 
2  423 00000000001244141212141161 3112221 24444404210123351112121411 14122362000
3  423                                                                          
1  424 89132518 1208  02     101825213342          2214514000040140151441422000 
2  424 0010550001341441241110123211121221 11444440320220254132111130 642 3011000
3  424 50521423312313122                                                        
1  425 88 12219  537  03     211433114531          22153131124431132111434111412
2  42531111411114321344231111135211111111 1144444432                            
3  425175231121121213324                                                        
1  426219151212  988  01     312191114432          229 541545225155111123432213 
2  426 55452555553354411233111121111222121 4433222331122164442132111 646 2X31110
3  426159232421213211124                                                        
1  427219121301 1618  07     101494222341          22325555555252551414531212236
2  427 55151155523223142323131151 41111111 4423322323225251462131412 349 2X20000
3  427159223321131213131                                                        
1  428  6 61216  506  01     211514217041          129 033233153203125234231230 
2  428 24442400341442221422251222115222221 5333233413333237033124121 143 2240000
3  428 55341133223113325                                                        
1  429  6141517  594  01     211604217861          127 223332243333252531123150 
2  429 00000000032244513232201131 55122223 533323322                            
3  429                                                                          
1  430194141216  892  02     312423215942          2224020251340223151341121250 
2  430 00334202043234212411141301 31122122 2044333414123306441121323 132 2851000
3  430 77211122213112147                                                        
1  431194 51518 1343  03     211665214221          121 3343331333332016411230237
2  431 00200202203203011221261101 31332121 3333333124214522344141412 142 2850000
3  431                                                                          
1  432206131216 1108  03     211665213341          225 441442524204151143231118 
2  432 04245444203243512341511132 81111113 5444440314333251112141331 14472920000
3  432 87441143223123332                                                        
1  433145151304 2124  03     312413215011          128 044401450500121102121110 
2  433 00003020003204412411101141 11111113 4140020340120234122142121 112 2841000
3  433 87441322222122134                                                        
1  434121111717  730  01     111594227532          1228041331110120104413121118 
2  434 04201200113243101412141142111122211 04340403                             
3  434 39431121111223215                                                        
1  435 20 21707 1600  02     211332214112          2282050002430300132001121200 
2  435 00403400003204311342141121 42222121 3410040444220243481111410 13292845110
3  435 17212121212222215                                                        
1  436229161207 1651  01     321211215021          1219040032040250251133121520 
2  436 00302000001241342122231122111122211 1440444224221132222132213 634X2825014
3  436 15111131221212226                                                        
1  437 96162609  755  02     211291219031          124 542342241254123122421110 
2  437 0400400001134341114243111618     2 14322244113232231112211311 149 2263000
3  437                                                                          
1  438229 72702  471  03     101362216532          2189660000000204425124231220 
2  438 0055520500444422452224113117     1 14213123433133423441121142 44X 2631000
3  438                                                                          
1  439  6 62614  558  03     211362217032          125 323242332333232231121400 
2  439 22222222223142132311121141 4112111 32223233313114554281222331 14452241000
3  439 45243122222213226                                                        
1  440 12132617 3556  01     413191213011          2272042531354430121422112120 
2  440 0000300005324321125212123211213223 15355354224223                        
3  440                                                                          
1  441222142216 1869  01     321464215012          12283423414422341111221225181
2  441 3255555521324321133214112111112222 32242434222323552432122421 14472262000
3  441 17111321221222228                                                        
1  442188 12703  442  01     211312217332          228 4410400002044020440442134
2  442 43122431303454402422551112 3132211 20400340220333221112311121 122 2950000
3  442                                                                          
1  443188 42804  546  02     101423214022          2212134034140124154141122120 
2  443 04203230052401451422141341 4212222 12444223423120532432122412 44X 2623001
3  443                                                                          
1  444 59162904  559  01     211454216022          22182132213304342521221222131
2  444 54132203033243441242321141 4112111 24323244224232242452122411 24792640000
3  444 58232122222113228                                                        
1  445112112313  897  03     321695214341          2281120445240320104511432110 
2  445 0440240002124151125244114211112121 11114444324123241112111411 143 2X41000
3  445 65331421221123224                                                        
1  446100162904  808  04     211443214032          12543343343414212212121134123
2  446631125514143143422341121141 1111111 11211111312125352253131414 147 2852100
3  446 65121111222212227                                                        
1  447112132313  748  01     211494224341          22170453311301141334522225583
2  447 00202200323234211252131341 1112221 14434343223323511122141212 149 2832000
3  447 65331322232123324                                                        
1  448134162513  558  01     211332218032          129 223442441420251114122320 
2  448 03102003212244511261241131 4132111 41124343231234352251222221 142 2443001
3  448 69132121222222224                                                        
1  449197 32616  923  01     321484214341          221 040000210212123024255268 
2  449 0314042320310440250110115113111111 46210301310112721121342040 132 3940000
3  449 27332121222112224                                                        
1  450229161203  631  03     211291216131          2219420000240200201142122520 
2  450 44554445543421222402351142 0     31 3404440213244352252132320 431X2853010
3  450 29111131311224446                                                        
1  451159161615 1293  01     211685213832          225 4001541414112411441234168
2  451 01154610143144402341151141 81121113 6011160350125432141141131 142 3532000
3  451 2755131222211222X                                                        
1  452159121914  894  03     211231214342          2221010021000000105242241000 
2  452 00002000003301042222101132131312212 0440002                              
3  452                                                                          
1  453 96161518 1804  03     211614212822          129 543444134323121224122110 
2  453 04403000013443412221221122111122213 4422523224320551192                  
3  453206441122223123330                                                        
1  454159121301 1900  01     321564213331          223 030445440340101363151400 
2  454 00600400063205014121261141111122233 4663444424343222422351122 142 2821000
3  454206523123223113323                                                        
1  455 33151904  716  03     110312214011          123 020000040000002004222000 
2  455 00000000003304002404221302111112221 00000222 3220107093442030 449 2134111
3  455                                                                          
1  456148141516  525  07     211342216142          222 341342440244114113121110 
2  456 0430530001144141114244122315     21 4424214414232253111111111 14X 1274001
3  456                                                                          
1  457112 91408 1489  03     211281214142          2227030332140234124122131220 
2  457 04333200021241411241241131 92222221 2224123224233 07021111211 132 2832010
3  457 17342322221123325                                                        
1  458207181617  957  01     211604215241          1242212304140140214143221110 
2  458 00202000013301411132241101 31232231 0044444223233512162132321 141 2241000
3  458 63241121212123226                                                        
1  459 65 21615  549  01     211342217041          125 334514224424013242222210 
2  459 32113332143142341321151141 41111113 2223222323124222441122322 14292231000
3  459                                                                          
1  460 63161313  700  01     211352238322          222 105212150224024044131110 
2  460 0000200001324321310133112416     21 0430430112243532411142411 149 1462010
3  460178152111311331415                                                        
1  461 89141704  910  03     211745214841          129 431342132434424143134110 
2  461 04101404414443121451141101 41122223 4444444                              
3  461                                                                          
1  462167171615  406  03     110745214842          22181352423442321210332220582
2  462601154210103201312332101101 81111112 2400032210220246242122030 242 2223010
3  462  2221421213133334                                                        
1  463 19 11404  629  01     101342224021          22280100023141002041034331034
2  463500221102313201401121011154 41111212 0002203222222131111114212 44X 2223000
3  463184242322211212117                                                        
1  464 55 81805 2698  01     3211812149 1          1212055502520500211544122140 
2  464 00002002021252422421411122111111221 12222322451321651                    
3  464229342421211322225                                                        
1  465 62151404  429  03     110251228442          1252032042020134122113231230 
2  465 04001020013341211152441321 15322331 1412414114332106032122141 749 1022000
3  465                                                                          
1  466154 91502 1348  03     211342212032          12420400401400000414415121181
2  466940244300203443211103111301 11112224 0404044214230207092121111 149 1835110
3  466                                                                          
1  467 57181305  459  01     211332217042          229 0400422203341121332321012
2  467344242342311343411232443101 52232241 4433444133232551132111311 139 2X41000
3  467                                                                          
1  468 36171606 1056  03     211201214021          2251020001030443221142421210 
2  468 00200300203231412321221151 11121112 2244222324114122261122421 14X 2821000
3  468 90154121222113225                                                        
1  469116 31206 1303  01     211372217111          1125224443144334233241123210 
2  469 03203404021141441142141121 31121212 2233414334223532262132111 14272262000
3  469                                                                          
1  470215161912 1686  03     321524213041          224 010010510401214402112408 
2  470 21122100103203412241141304 11111112 14041113241                          
3  470 90312442                                                                 
1  471103161202 1170  01     220241219022          1224534242332434162114132330 
2  471 53202220212545411522461241 22232234 4126624226224156572432411 647 1263014
3  471                                                                          
1  472215101313  671  01     110271214032          118 000002200100105302122020 
2  472 00002000003204311532221201 91322232 0400000440220107122142120 619 3933000
3  472 90154111212113224                                                        
1  473 19 51504  531  01     101634214831          2128333300303030201423123010 
2  473 02110110143154422341141151 81211112 5444440310314252421143135 342 2 53010
3  473                                                                          
1  474115 31512  463  01     101271217941          21173142032204022441022222163
2  474504202220003241211102341111 82232221 31343232102322522923231111642 1232013
3  474175123131211213226                                                        
1  475167 41806  568  02     211352219422          122422423344245425312222231X 
2  475 44244444453143211342231141 71121113 2214123325114112251222121 14X 1020000
3  475169222121221122216                                                        
1  476171151518  976  02     211624215841          12483144414343442352411221435
2  476752121151221243213212111112111121111 3314444324221352262122313 149 2523000
3  476 46121522222112124                                                        
1  477171 21208  613  01     211392217341          2152344245225352122412332326 
2  477 53252325513133112322241151111121211 1112131332212257121122323 135 1461000
3  477 43442121111223247                                                        
1  478221 51619 1036  01     321382218041          114 134442344440015112112520 
2  478 03202200352443141412141132111122224 4111115225223859492122432 141 3473110
3  478 26111133223332126                                                        
1  479 55 51501  607  03     211  52178 1          219 413344442424245142233210 
2  479 43244440421243411445411211 0     41 224324234322434225                   
3  479169331212221212116                                                        
1  480 59 11718  510  01     211504117021          114 222220144144155344112320 
2  480 52203000022224513441111162111121212 455433432412623114111                
3  480                                                                          
1  481 19112518  575  01     211382219041          1178441333144224421122131210 
2  481 04204330024344111212241332 4112223 14423224114333241122121111 144 1262000
3  481 46441423211213324                                                        
1  482197152816 1047  01     202655214832          122 044242142434124643131110 
2  482 04103032013544211433441131 9122222 44333343116233351532151311 34172060000
3  482                                                                          
1  483 84162617  610  01     110332219011          12262433422324441132442311356
2  483804203330423414212323411322 0     2 24234325133234132052111421 447 2131000
3  483                                                                          
1  484116172304  601  01     211372216061          2282020020230203113222131223 
2  484 00202001003213221411131141 1111221 123333252232                          
3  484 46121323221212226                                                        
1  485    42817 1348  01     211302213041          1227334244444444044341312252 
2  485 01004000053331343133131131 1111212 13344444114333327241232212 14X 2823000
3  485                                                                          
1  486154 72805 1300  03     321584214041          21850000000604000051552242035
2  486400006000054304331403331101 5114222 25000003440323332252134232 14243Y61000
3  486 43554122221212428                                                        
1  487 44 62312  306  03     101665217841          2131034344240424401631142620 
2  487 03203302302543421411231351 3132122 24024244444223549292121411 342 2610000
3  487 63222122322112334                                                        
1  488165 12217  541  01     110322217012          117 000000030140423102111210 
2  488 04002000002204231421413326 0     3 34344444314322231123342342 64Y 3930000
3  488 87224134221311116                                                        
1  489 11102203 1000  01          621XY61          214 0414114441441004421210053
2  489 0020220000430400211114124211131221 13044443143343241112112324 143 2832000
3  489                                                                          
1  490134152703 1134  03     202271226522          224 0322103101001125022211023
2  490522121122212 44014212011211 1111121 10000224220133251112112310 649 2X21000
3  490                                                                          
1  491214 22806  721  07     211604214841          2136442441144424111342221113 
2  491 04154252533204352201231131 1112111 20444465214334232112142331 13X 2431000
3  491                                                                          
1  492 15102215  924  01     211372214041          1281333331133323162132131230 
2  492 04402403423333111222532202 0     4 34444433224223107042121312 112 2822010
3  492 58223121221212227                                                        
1  493203172603  830  01     211675216141          12364503540414132322412134138
2  493 01104002151201111431111141 6111111 255445303201153522731323211 47 3441000
3  493                                                                          
1  494 12162315  983  03     211685214841          22725215225454412514125224267
2  494221154111153132452311141121 4111111 15114554344110352272142122 14X 1221000
3  494 18112111221131119                                                        
1  495  6182718 1029  01     211302114011          2223034000300330001142122010 
2  495 0020210000144121121104124211222122 14033400320222107052112311 141 2830000
3  495                                                                          
1  496 33102513 1155  03     321413214042          1285410443444424201244112103 
2  496 0333403003334144214121115111122222 24444444112223252251142421 142 2933000
3  496 18132121223113324                                                        
1  497 18182203  665  03     101725214841          229 014040140144201441122100 
2  497 0010410444140144211110111211111121 14444440324120352132132121 343 3912110
3  497 18112111221121119                                                        
1  498134 92815  512  01     211392219022          221 140141120124114643121110 
2  498 0322222101134141121214112211123222 14424244224222222411122411 444 2442000
3  498 82111121211222126                                                        
1  499 59162804  374  03     101464219032          229 5233334423332121515311168
2  499 03142022213244112221141131 6111111 34112115214223652441142311 64272490000
3  499229222122111222226                                                        
1  500 91172516 1021  01     330241217031          1271022343333334223132524220 
2  500 0000300000323132122224113211112222 12223322212223122411142222 641 2432010
3  500                                                                          
1  501 88 22313 1184  03     422271217041          125 5142424304042311641224416
2  501723202221323213423425111411 2112121 22244242214225542461132321 444 2871000
3  501 20442122223113336                                                        
1  502184182216  948  01     211423217011          129 530232444200125242421117 
2  502 0322220203143111131214113211112122 24444444210133252432152311 142 2454000
3  502                                                                          
1  503161 62606 1550  03     312322215512          22825453423355351221522225524
2  503 2522225212325151135214112113112122 14353333323222258112111111 644 2823000
3  503 96441122222122224                                                        
1  504161192207 1406  01     211584213341          2249214244455435214142522220 
2  504 5325135252333451144544123116     3 24444434423233352292132414 14792280100
3  504                                                                          
1  505148172301 1520  03     312685214861          2285000000200400200303544010 
2  505 0002000000224440142114112211112121 30004040                              
3  505                                                                          
1  506197152209  766  03     211362217032          124 224333242334243141122368 
2  506 0320420020354314123224112111122223 13233342221224232252132321 135 2461000
3  506                                                                          
1  507155182216 1091  01     321725214841          129 223324233222212442221201 
2  507 1112222210310443212125116117     1 21522222223114252132112212 319 2220000
3  507 18231421112123324                                                        
1  508169 32619 1638  04     220271217042          119 541343133334114123121130 
2  508 5425223541334111123244113211122222 32412344222233107422111211 644 1234014
3  508                                                                          
1  509214 62806 1115  03     101795113841          215 5555445454452311421234123
2  509652124212153231412221111151 1111111 215552253241153524711324333344 2320000
3  509 39221111222112118                                                        
1  510 35 62707 1867  0      431624224042          114900104144114411414312111  
2  510 00444144013203411212141131 8111111 10440414111325607112111414 519 2821000
3  510 17431122222212322                                                        
1  511221 92801 1254  02     1012312140 1          218 000002030000114653111120 
2  511 00202100003434501302331114 0     2 23300003120332138191142212 447 2622123
3  511                                                                          
1  512 55 62303  260  01     110352146032          118 032242140144111542521220 
2  512 44444444423241412342111122 0     1 12444442214133521432131111 646 2925000
3  512                                                                          
1  513206131513  801  02     211261217042          129 4242444404442331421222236
2  513 05232320323311111222131131 41121121 2334434225223222252112311 147 2233000
3  513222111121111211129                                                        
1  514176171216  728  02     110634213841          122 010114440110111412132110 
2  514 20444444403305112443111102 0     13 4000444424335259043351144 642Y2X10000
3  514 63453431221123332                                                        
1  515 24181516  406  03     110484216042          1264002030444444051141121210 
2  515 0000300004244241124232123315     21 2444444212233252292122211 443 2831000
3  515222222132222112214                                                        
1  516 44 31504 1109  03     211291216012          2238010013420000204102112510 
2  516 20222200003243311242441122111211112 4420000332224107042112422 12292440010
3  516 39442412222121226                                                        
1  517223 11717 1000  01          645XY61          22460144434444242531425235512
2  517355524223203444513331141341 51121124 5324553234234342272232431 147 21     
3  517                                                                          
1  518148181301  629  01     211322217032          124 0240031402042041131211156
2  518 03202050043131111442141311 41222221 3414013324321342462141111 142 1663001
3  518175341111212111334                                                        
1  519167171703  495  03     101291227041          22380300445401040103034212023
2  519413202211223103401302141151 81111112 2320420320120621112112220 44X 2721000
3  519                                                                          
1  520165191513  731  01     211291217141          227 013044130404204142121320 
2  520 03303006623301031442341303 52322221 3033433113324342453343321 14Y 2250000
3  520                                                                          
1  521 63191502 1281  03     422715214841          122 0000405403354520412315134
2  521566103310212242411521161211 11311213 4424424324343342262142321 14472X30000
3  521175111311221121114                                                        
1  522143181803 1492  05     321191224542          221 113001010000104403012008 
2  522 1000100011330100210340110415     12 3000104310235165012112424 64X 2940000
3  522                                                                          
1  523 45101913 1243  03     211241217112          2254532451145354121142332210 
2  523 04103403423141223242531141 81121111 4544444112124177261122321 142 2420000
3  523173331113223222226                                                        
1  524 89201502  923  03     110725211142          122 210003040104200402111000 
2  524 01104110101104002414101111 11111111 0005502320331231122112333 344 3432000
3  524144113423221334144                                                        
1  525229101317  497  01     211665217822          2249053441144404104142122440 
2  525 44444444442201111531141111 51221211 3444440224221252132124424 14X 2160000
3  525                                                                          
1  526145 71615  459  01     211403216142          22574444414344441121235311168
2  526 34221313422241451243441131 11121111 3422434223232251213112411 14X 2151000
3  526 77441121222113333                                                        
1  527 15201716  581  01     211524216342            2 342443234324324243131310 
2  527 04200000024244111242441132111232223 3234244224133241442121211 13342921000
3  527 58441112222213331                                                        
1  528 15141516 1201  01     110735213821          121 224544542434224242121150 
2  528 04344400003343413223142201 0     31 3444444224333126252142311 313 2821000
3  528135111212223211219                                                        
1  529176 81412  406  03     110494216032          1282000041144440112442111100 
2  529 00244400023341401212111232111222221 0444044224230242492111311 413 2835000
3  529135442131211113334                                                        
1  530198201714 3420  01     312191214111          2234212312423424224332221120 
2  530 3242232123332143212244113417     21 3345553120223312262232123 642 2341000
3  530                                                                          
1  531181161216  897  03     101765213821          2242030232430200101213131230 
2  531 03223202023 4 12 211261132111112213 3623136453123251112155342 344 2910000
3  531                                                                          
1  532215161404  574  01     101735214841          224 555555230400452142142110 
2  532 00000000043203311551331234121254464 264466655415                         
3  532219222                                                                    
1  533206201716  848  03     211201214041          227 004034140304233101121200 
2  533 00304000033303302402531132111122221 540454413412                         
